loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,payment_inc_ratio
5750,5750,5750,15.61,201.05,42000,10.74,0,0,7,5969.42,5969.42,5750,219.42,0,0,0,5567.39,0,11,4,0.8,1,5.74429
21000,21000,21000,16.24,513.37,60000,28.46,0,0,20,22118,22118,21000,1118.03,0,0,0,20577.9,0,2,4,1,1,10.2674
12000,12000,12000,16.99,427.78,77000,32.79,0,5,12,12170,12170,12000,169.98,0,0,0,12170.1,0,11,3,0.2,1,6.6667
20000,20000,20000,8.9,635.07,52000,24.02,0,1,15,20434.2,20434.2,20000,434.15,0,0,0,19164,0,2,6,1,1,14.6555
8000,8000,8000,17.57,287.5,53000,23.57,0,1,12,2027.5,2027.5,1243.56,768.94,15,0,0,590,1,6,3,0.4,1,6.50943
9000,9000,9000,22.4,345.58,66000,2.04,0,1,4,10247.3,10247.3,9000,1247.34,0,0,0,7828.89,0,5,2,0.6,1,6.28327
11500,11500,11500,19.22,422.83,40250,20.51,2,2,6,13014.9,13014.9,11500,1514.86,0,0,0,9632.22,0,5,3,0.8,0,12.6061
30000,30000,29950,13.53,690.76,125000,8.37,0,0,20,33916.2,33859.7,30000,3916.21,0,0,0,25167.1,0,11,5,1,1,6.6313
15000,15000,14950,16.99,534.72,60000,17.14,0,0,11,15212.7,15162,15000,212.7,0,0,0,15213,0,11,3,0.2,1,10.6944
25600,25600,25600,23.4,727.58,78500,5.75,1,1,10,30831.3,30831.3,25600,5231.32,0,0,0,23555.6,0,10,2,1,0,11.1222
13800,13800,13800,7.62,430.03,60000,8.12,0,0,11,13973.1,13973.1,13800,173.09,0,0,0,13543.1,0,11,6,0.6,1,8.6006
16000,16000,16000,11.99,531.36,50000,5.74,0,0,9,16902.8,16902.8,16000,902.78,0,0,0,14246,0,11,5,0.6,1,12.7526
12500,12500,12450,9.67,401.41,68000,5.15,0,0,9,13586.6,13532.2,12500,1086.55,0,0,0,9171.46,0,3,5,0.2,1,7.08371
10500,10500,10500,19.22,273.65,93400,20.15,0,3,17,10834.6,10834.6,10500,334.65,0,0,0,10561,0,1,3,0.8,1,3.51585
13000,13000,12900,11.99,431.73,69000,4.87,0,0,7,14057.9,13949.7,13000,1057.86,0,0,0,10604.1,0,3,5,0.6,1,7.50835
30000,30000,30000,10.99,982.02,200000,13.66,0,2,20,32153.4,32153.4,30000,2153.39,0,0,0,25279.2,0,11,5,0.4,1,5.89212
10000,10000,9950,12.85,336.22,50000,7.25,0,0,5,10605.1,10552.1,10000,605.12,0,0,0,8924.17,0,3,5,0.8,1,8.06928
12000,12000,12000,6.03,365.23,75000,24.72,0,0,19,12584.9,12584.9,12000,584.88,0,0,0,8932.84,0,11,6,0.2,1,5.84368
10750,10750,10750,17.57,386.33,30000,31.15,0,2,11,1545.32,1545.32,936.04,609.28,0,0,0,386.33,1,4,3,0.4,1,15.4532
20000,20000,20000,16.24,705.52,80000,21.31,3,1,11,4938.26,4938.26,3170.15,1768.11,0,0,0,705.52,1,8,4,1,0,10.5828
10000,10000,10000,14.98,346.56,80000,11.33,0,2,18,11020.5,11020.5,10000,1020.55,0,0,0,8249.04,0,6,4,0.6,1,5.1984
24000,24000,24000,8.9,762.08,150000,8.82,0,1,14,25300.9,25300.9,24000,1300.89,0,0,0,19966.3,0,11,6,1,1,6.09664
18000,18000,17725,11.99,597.78,75000,6.73,0,0,9,19286,18991.4,18000,1286.01,0,0,0,14201.7,0,7,5,0.6,1,9.56448
10000,10000,10000,7.9,312.91,84000,29.36,0,1,13,2878.46,2878.46,1507.07,370.39,0,1001,170.17,312.91,1,10,6,0.8,1,4.47014
6075,6075,6075,16.99,216.57,54000,20.24,0,3,11,6848.69,6848.69,6075,773.69,0,0,0,4899.64,0,11,3,0.2,1,4.81267
9000,9000,9000,11.99,298.89,110000,17.91,0,1,16,9089.97,9089.97,9000,89.97,0,0,0,9091.43,0,7,5,0.6,1,3.26062
9000,9000,9000,13.98,307.52,35000,27.3,2,0,12,9770.95,9770.95,9000,770.95,0,0,0,7618.83,0,6,4,0.2,0,10.5435
11625,11625,11625,16.24,410.08,117000,2.31,1,0,5,13159.6,13159.5,11625,1534.55,0,0,0,9058.86,0,8,4,1,0,4.20595
15000,15000,15000,17.57,539.06,86000,29.2,0,3,16,17321.6,17321.6,15000,2321.64,0,0,0,11392.4,0,11,3,0.4,1,7.52177
12300,12300,12300,16.24,300.69,28000,6.34,0,0,13,13879.8,13879.8,12300,1579.82,0,0,0,11173.6,0,2,4,1,1,12.8867
28000,28000,27950,13.98,651.23,88000,12.53,0,0,8,30209.8,30155.9,28000,2209.82,0,0,0,651.21,0,11,4,0.2,1,8.88041
10000,10000,10000,8.9,317.54,45000,18.85,0,1,10,10428.6,10428.6,10000,428.6,0,0,0,189.05,0,11,6,1,1,8.46773
10000,10000,10000,13.98,341.68,74000,9.73,1,1,9,1707.65,1707.65,1151.95,555.7,0,0,0,341.68,1,9,4,0.2,0,5.54076
10000,10000,10000,16.99,248.48,49676,10.75,0,1,8,10958.4,10958.4,10000,958.37,0,0,0,9467.78,0,11,3,0.2,1,6.00242
8325,8325,8325,21.48,315.71,50000,15.9,0,3,8,2209.45,2209.45,1231.14,978.31,0,0,0,315.71,1,11,2,0.4,1,7.57704
8000,8000,8000,12.85,268.98,67000,22.44,0,1,10,8698.5,8698.5,8000,698.5,0,0,0,6546.77,0,8,5,0.8,1,4.81755
1200,1200,1200,22.4,46.08,50000,10.47,0,0,4,1286.92,1286.92,1200,86.92,0,0,0,1148.68,0,11,2,0.6,1,1.10592
21000,21000,21000,18.25,536.13,72500,7.83,0,1,6,21670.9,21670.9,21000,670.9,0,0,0,234.76,0,11,3,0.6,1,8.87388
16000,16000,16000,11.99,531.36,42651,15.66,0,1,8,17522.9,17522.9,16000,1522.86,0,0,0,11660.1,0,6,5,0.6,1,14.95
22000,22000,21950,12.85,498.88,88000,6.1,0,0,5,24819.6,24763.2,22000,2819.63,0,0,0,19333.8,0,3,5,0.8,1,6.80291
2100,2100,2100,14.47,72.26,63401,24.76,3,2,11,2174.25,2174.25,2099.99,74.26,0,0,0,2029.75,0,8,4,0.4,0,1.36768
3000,3000,3000,16.99,106.95,54000,15.78,0,3,9,3042.44,3042.44,3000,42.44,0,0,0,3042.54,0,1,3,0.2,1,2.37667
9175,9175,9175,13.98,313.5,165000,6.42,0,1,10,9684.85,9684.85,9175,509.85,0,0,0,8431.57,0,2,4,0.2,1,2.28
15000,15000,14950,11.99,498.15,140000,15.26,1,0,12,15149.9,15099.4,15000,149.93,0,0,0,15151.8,0,11,5,0.6,0,4.26986
12600,12600,12550,12.85,423.64,239000,8.81,0,0,13,13362.4,13309.4,12600,762.45,0,0,0,11244.4,0,9,5,0.8,1,2.12706
9600,9600,9600,11.99,318.82,52000,7.96,0,0,8,2869.3,2869.3,2088.12,781.18,0,0,0,318.82,1,4,5,0.6,1,7.35738
19225,19225,19175,17.57,690.89,72000,20.78,3,0,16,19506.7,19455.9,19225,281.65,0,0,0,19506.8,0,5,3,0.4,0,11.5148
5400,5400,5350,13.53,183.33,77000,7.56,1,0,12,5847.34,5793.2,5400,447.34,0,0,0,4564.63,0,11,5,1,0,2.85709
30000,30000,30000,18.25,1088.34,90000,24.05,0,3,12,3261.5,3261.5,1923.21,1338.29,0,0,0,1088.34,1,5,3,0.6,1,14.5112
12000,12000,12000,13.98,410.02,108000,4.95,0,0,7,12912.3,12912.3,12000,912.26,0,0,0,122.42,0,1,4,0.2,1,4.55578
13000,13000,13000,7.9,406.78,67000,11.28,0,0,8,13250.2,13250.2,13000,250.23,0,0,0,12437.4,0,11,6,0.8,1,7.28561
35000,35000,35000,12.85,1176.77,160000,12.44,0,1,22,38350.1,38350.1,35000,3350.13,0,0,0,27759.5,0,11,5,0.8,1,8.82578
5000,5000,5000,8.9,158.77,142000,14.33,1,0,10,5062.51,5062.51,5000,62.51,0,0,0,27.43,0,11,6,1,0,1.34172
24000,24000,24000,10.99,785.62,200000,8.63,0,2,8,25610.1,25610.1,24000,1610.07,0,0,0,20112.7,0,9,5,0.4,1,4.71372
8325,8325,8325,19.97,309.26,66000,6.18,0,2,6,9351.08,9351.08,8325,1026.08,0,0,0,7186.26,0,11,3,1,1,5.62291
13000,13000,13000,12.85,294.8,63000,7.99,0,1,10,14472.6,14472.6,13000,1472.61,0,0,0,11524.6,0,11,5,0.8,1,5.61524
5150,5150,5150,14.47,177.2,34000,32.78,0,2,11,5706.49,5706.49,5150,556.49,0,0,0,4111.72,0,11,4,0.4,1,6.25412
10000,10000,10000,7.62,311.62,138000,18.52,0,2,12,10695.3,10695.3,10000,695.31,0,0,0,7267.49,0,11,6,0.6,1,2.70974
13350,13350,13350,13.98,456.15,55665,16.77,0,0,7,14619.9,14619.9,13350,1269.91,0,0,0,10971.5,0,11,4,0.2,1,9.83347
10000,10000,9975,12.85,336.22,45000,6.91,0,1,4,10499.7,10473.5,10000,499.73,0,0,0,8482.54,0,6,5,0.8,1,8.96587
7200,7200,7200,14.47,247.73,25000,18,0,0,8,7838.89,7838.89,7199.99,638.9,0,0,0,6104.79,0,1,4,0.4,1,11.891
7350,7350,7350,11.99,244.1,57000,22.2,1,0,10,7699.97,7699.97,7350,349.97,0,0,0,6723.57,0,11,5,0.6,0,5.13895
9125,9125,9125,19.97,338.98,51000,10.87,0,4,11,2033.88,2033.88,1170.51,863.37,0,0,0,338.98,1,7,3,1,1,7.976
25000,25000,25000,14.47,860.16,75000,18.19,0,1,14,28245.1,28245.1,25000,3245.1,0,0,0,18464.6,0,5,4,0.4,1,13.7626
17875,17875,17875,10.99,585.12,40000,23.28,0,1,20,19706,19706,17875,1831.04,0,0,0,12686.4,0,11,5,0.4,1,17.5536
15000,15000,14950,9.67,481.69,43200,25.17,0,0,12,2407.91,2399.89,1832.98,574.93,0,0,0,481.69,1,6,5,0.2,1,13.3803
21000,21000,21000,6.62,644.78,170000,19.66,0,0,15,21761,21761,21000,760.97,0,0,0,2250.15,0,11,6,0.4,1,4.55139
13000,13000,13000,15.61,313.45,49500,31.18,0,1,30,13986,13986,13000,986,0,0,0,12418.8,0,11,4,0.8,1,7.59879
7200,7200,7200,9.67,231.21,137000,22.86,1,2,10,7526.96,7526.96,7200,326.96,0,0,0,6370.91,0,1,5,0.2,0,2.0252
15000,15000,15000,19.97,557.23,85000,19.89,0,1,14,17588,17588,15000,2587.95,0,0,0,12015.6,0,11,3,1,1,7.86678
14000,14000,14000,12.85,470.71,56000,9.19,0,1,6,15222.4,15222.4,14000,1222.38,0,0,0,11456.9,0,9,5,0.8,1,10.0866
25000,25000,24975,13.53,848.75,105000,16.14,4,1,7,26788,26761.2,24942.2,1845.78,0,0,0,848.75,1,8,5,1,0,9.7
15000,15000,15000,14.98,519.84,115000,14.75,0,1,11,16983,16983,15000,1983,0,0,0,11266.4,0,9,4,0.6,1,5.42442
18000,18000,17950,14.98,428.03,72000,13.88,1,0,13,19927.3,19871.9,18000,1927.28,0,0,0,16504.8,0,9,4,0.6,0,7.13383
18000,18000,18000,16.24,440.03,89000,14.99,0,1,9,19648.1,19648.1,18000,1648.1,0,0,0,17007.9,0,11,4,1,1,5.93299
18000,18000,18000,15.61,434.01,75000,34.9,0,1,9,19144.4,19144.4,18000,1144.37,0,0,0,17408.4,0,11,4,0.8,1,6.94416
8000,8000,8000,13.98,273.35,50000,8.57,0,0,8,9044.9,9044.9,8000,1044.9,0,0,0,5764.89,0,8,4,0.2,1,6.5604
20000,20000,19950,11.99,664.2,110000,11.24,0,0,14,22118.9,22063.6,20000,2118.92,0,0,0,14812.8,0,11,5,0.6,1,7.24582
15000,15000,15000,19.97,397.16,194000,7.28,0,5,11,1985.73,1985.73,762.61,1223.12,0,0,0,397.16,1,8,3,1,1,2.45666
15000,15000,15000,18.25,544.17,70000,12.13,0,0,8,16686,16686,15000,1686.03,0,0,0,12877.4,0,9,3,0.6,1,9.32863
10850,10850,10850,23.4,308.37,70000,9.77,0,2,5,11684.8,11684.8,10850,834.8,0,0,0,10759.7,0,4,2,1,1,5.28634
9000,9000,9000,14.47,309.66,36000,11.63,0,1,12,9798.62,9798.62,9000,798.62,0,0,0,7631.03,0,11,4,0.4,1,10.322
30000,30000,30000,12.85,1008.66,99300,14.51,0,2,16,32359.4,32359.4,30000,2359.42,0,0,0,25298.8,0,11,5,0.8,1,12.1892
24000,24000,24000,8.9,762.08,110000,14.15,0,0,14,25300.6,25300.6,24000,1300.63,0,0,0,19967.2,0,11,6,1,1,8.3136
28000,28000,28000,21.48,765.08,80000,25.38,0,2,10,6926.04,6926.04,1084.14,1976,0,3865.9,38.659,765.08,1,11,2,0.4,1,11.4762
14400,14400,14400,6.03,438.28,65000,17.21,0,3,19,15093.3,15093.3,14400,693.29,0,0,0,10710.5,0,6,6,0.2,1,8.09132
28000,28000,27900,13.53,950.6,185000,9.88,0,4,17,30055.5,29948.1,28000,2055.46,0,0,0,24355.6,0,11,5,1,1,6.16605
5000,5000,5000,13.53,169.75,48000,28.18,0,1,12,5504.16,5504.16,5000,504.16,0,0,0,3977.31,0,4,5,1,1,4.24375
9000,9000,9000,7.62,280.46,108000,18.81,0,0,11,9112.89,9112.89,9000,112.89,0,0,0,8832.43,0,11,6,0.6,1,3.11622
9000,9000,9000,10.99,294.61,80000,13.85,0,0,13,9317.97,9317.97,9000,317.97,0,0,0,8434.14,0,7,5,0.4,1,4.41915
3000,3000,3000,16.24,105.83,32400,0.33,0,0,10,3314.79,3314.79,3000,314.79,0,0,0,1168.15,0,1,4,1,1,3.91963
12000,12000,12000,9.67,385.35,50000,29.74,0,0,11,13013.9,13013.9,12000,1013.94,0,0,0,8775.09,0,2,5,0.2,1,9.2484
5075,5075,5075,19.22,186.6,42000,21.71,0,2,4,5607.48,5607.48,5075,532.48,0,0,0,4488.17,0,11,3,0.8,1,5.33143
14000,14000,14000,10.99,458.28,75000,9.15,0,1,12,15042.8,15042.8,14000,1042.77,0,0,0,11376.5,0,11,5,0.4,1,7.33248
25450,25450,25450,20.5,681.37,73000,15.52,0,0,10,6132.33,6132.33,2377.25,3755.08,0,0,0,681.37,1,4,2,0.2,1,11.2006
4200,4200,4200,19.97,156.03,95000,8.32,0,1,9,1404.3,1404.3,828.87,575.43,0,0,0,0.03,1,4,3,1,1,1.97091
5000,5000,5000,19.22,183.84,42768,9.88,2,0,11,5383.53,5383.53,5000,383.53,0,0,0,4648.17,0,11,3,0.8,0,5.15825
10000,10000,10000,11.99,332.1,56000,13.43,0,4,10,10099.9,10099.9,10000,99.92,0,0,0,10099.9,0,5,5,0.6,1,7.11643
8500,8500,8500,10.99,278.24,36000,8.8,0,0,13,9070.09,9070.09,8500,570.09,0,0,0,7123.62,0,11,5,0.4,1,9.27467
18000,18000,18000,12.85,605.2,82100,16.21,0,0,21,19644,19644,18000,1644.07,0,0,0,592.09,0,1,5,0.8,1,8.8458
12250,12250,12250,13.53,415.89,30000,21.64,0,0,9,12388.6,12388.6,12250,138.56,0,0,0,12388.7,0,6,5,1,1,16.6356
19200,19200,19200,8.9,609.67,135000,21.31,0,1,9,20001.9,20001.9,19200,801.9,0,0,0,16953.5,0,1,6,1,1,5.41929
3850,3850,3850,14.47,132.47,40000,19.98,0,0,6,4029.41,4029.41,3850,179.41,0,0,0,3632.03,0,2,4,0.4,1,3.9741
28000,28000,28000,8.9,889.09,92000,15.14,0,2,7,28799.9,28800,28000,799.95,0,0,0,26133.7,0,11,6,1,1,11.5968
7000,7000,7000,15.61,244.76,55000,9.25,0,2,4,7745.29,7745.29,7000,745.29,0,0,0,5787.28,0,4,4,0.8,1,5.34022
12000,12000,12000,11.99,398.52,58000,11.24,0,1,9,12571.4,12571.4,12000,571.38,0,0,0,10977.3,0,8,5,0.6,1,8.24524
7200,7200,7200,13.53,244.44,82000,24.18,0,0,8,7926.27,7926.27,7200,726.27,0,0,0,5726.79,0,11,5,1,1,3.57717
6250,6250,6250,12.85,210.14,45000,23.79,0,2,9,6834.97,6834.97,6249.95,585.02,0,0,0,1523.5,0,4,5,0.8,1,5.60373
14075,14075,14075,13.53,477.85,55000,11.99,0,1,14,15781.1,15781.1,14075,1706.15,0,0,0,10526,0,4,5,1,1,10.4258
4000,4000,4000,16.24,141.11,32201,12.23,0,1,7,4610.9,4610.9,3999.96,610.94,0,0,0,2917.64,0,9,4,1,1,5.25859
10250,10250,10250,12.85,344.63,72072,18.28,0,1,8,11231.1,11231.1,10250,981.09,0,0,0,8129.55,0,6,5,0.8,1,5.7381
35000,35000,35000,19.22,912.17,80000,17.26,2,0,10,6385.06,6385.06,1652.24,4732.82,0,0,0,912.16,1,11,3,0.8,0,13.6826
25000,25000,25000,12.85,840.55,104000,14.84,0,2,19,26742.8,26742.8,25000,1742.76,0,0,0,21699.6,0,8,5,0.8,1,9.69865
5225,5225,5225,14.98,181.08,22000,25.11,0,1,9,5290.23,5290.23,5225,65.23,0,0,0,5290.23,0,0,4,0.6,1,9.87709
10000,10000,10000,7.9,312.91,91000,18.78,0,0,13,10632.9,10632.9,10000,632.91,0,0,0,7503.81,0,9,6,0.8,1,4.12629
35000,35000,35000,13.98,1195.88,137400,19.57,0,3,18,10761.7,10761.7,7432.08,3329.66,0,0,0,1195.88,1,7,4,0.2,1,10.4444
20800,20800,20800,18.25,531.02,105000,14.49,0,1,11,22045.5,22045.5,20800,1245.55,0,0,0,20452.5,0,11,3,0.6,1,6.0688
15000,15000,15000,13.53,509.25,52000,13.15,0,1,8,15955.9,15955.9,15000,955.94,0,0,0,13411,0,3,5,1,1,11.7519
10800,10800,10800,7.9,337.94,35000,28.7,0,0,12,11579,11579,10800,779,0,0,0,7861.66,0,11,6,0.8,1,11.5865
8250,8250,8250,17.57,296.49,50000,21.2,0,0,7,0,0,0,0,0,0,0,0,1,3,3,0.4,1,7.11576
20125,20125,20075,13.98,687.63,48000,19.05,0,0,9,22114.7,22059.7,20125,1989.66,0,0,0,13276.9,0,11,4,0.2,1,17.1908
8000,8000,8000,6.62,245.63,50000,12.64,0,0,6,1749.12,1749.12,606.94,128.86,0,1013.32,10.1332,245.63,1,2,6,0.4,1,5.89512
15000,15000,15000,16.24,529.14,97000,31.14,3,3,19,15401.6,15401.6,15000,401.56,0,0,0,14872.5,0,11,4,1,0,6.54606
16000,16000,16000,14.47,376.21,75000,12.3,0,1,9,17480,17480,16000,1479.99,0,0,0,14846.7,0,11,4,0.4,1,6.01936
12000,12000,12000,7.9,375.49,53000,29.69,0,0,15,12576.5,12576.5,12000,576.48,0,0,0,9948.72,0,10,6,0.8,1,8.50166
16000,16000,16000,13.53,368.41,137000,6.07,0,1,13,2946.57,2946.57,1564.43,1382.14,0,0,0,368.41,1,1,5,1,1,3.22695
2000,2000,2000,20.5,74.84,55400,30.26,0,0,7,2224.13,2224.13,2000,224.13,0,0,0,1775.14,0,8,2,0.2,1,1.62108
14075,14075,14075,9.67,451.99,81000,10.61,0,0,8,14299.1,14299.1,14075,224.12,0,0,0,13847.1,0,1,5,0.2,1,6.69615
13650,13650,13650,19.22,355.75,44000,17.89,0,0,12,14071.7,14071.7,13650,421.73,0,0,0,4004.68,0,2,3,0.8,1,9.70227
5000,5000,4950,12.85,168.11,60000,5.42,0,0,6,5206.74,5154.67,5000,206.74,0,0,0,4702.46,0,6,5,0.8,1,3.3622
17050,17050,17050,14.47,586.63,40000,21.87,0,3,10,18213.5,18213.5,17050,1163.53,0,0,0,15280.4,0,1,4,0.4,1,17.5989
11500,11500,11500,9.67,369.3,34560,14.76,0,0,12,12177.9,12177.9,11500,677.9,0,0,0,9592.93,0,1,5,0.2,1,12.8229
20000,20000,20000,7.9,625.81,65000,20.97,0,0,15,21354.2,21354.2,20000,1354.21,0,0,0,15096.1,0,5,6,0.8,1,11.5534
10000,10000,10000,14.47,344.07,55820,17.15,0,2,13,11313.4,11313.4,9999.97,1313.38,0,0,0,7528.63,0,4,4,0.4,1,7.3967
20000,20000,19950,14.47,470.26,70000,26.89,2,0,16,3291.73,3283.51,1662.8,1628.93,0,0,0,470.26,1,2,4,0.4,0,8.0616
19425,19425,19425,24.08,559.73,55000,15.9,0,2,13,20201.1,20201,19425,776.05,0,0,0,19641.5,0,6,1,0.4,1,12.2123
10000,10000,10000,14.47,344.07,42000,26.94,1,1,9,10682.4,10682.4,10000,682.42,0,0,0,8962.07,0,11,4,0.4,0,9.83057
4950,4950,4950,14.47,170.32,30000,25.55,0,1,15,1005.95,1005.95,222.59,118.04,0,665.32,6.6532,170.32,1,4,4,0.4,1,6.8128
1800,1800,1800,14.98,62.38,95000,7.26,0,1,12,1844.42,1844.42,1800,44.42,0,0,0,1782.11,0,9,4,0.6,1,0.787958
12000,12000,12000,11.99,398.52,55000,18.8,0,1,10,12462.8,12462.8,12000,462.76,0,0,0,11267.3,0,5,5,0.6,1,8.69498
5000,5000,5000,13.53,169.75,67784,18.86,0,0,14,5460.12,5460.12,5000,460.12,0,0,0,4102.12,0,11,5,1,1,3.00513
15600,15600,15600,18.25,398.27,87000,14.88,1,0,15,17857.7,17857.7,15600,2257.68,0,0,0,14273.3,0,1,3,0.6,0,5.49338
12000,12000,12000,9.67,385.35,60000,29.06,0,1,18,12707.4,12707.4,12000,707.35,0,0,0,10010.1,0,11,5,0.2,1,7.707
26375,26375,26375,15.61,922.2,62000,17.89,0,3,13,30281.9,30281.9,26375,3906.88,0,0,0,19215.6,0,11,4,0.8,1,17.849
10000,10000,10000,19.97,264.78,85000,26.4,0,3,14,11587.1,11587.1,10000,1587.09,0,0,0,9204.14,0,11,3,1,1,3.73807
9600,9600,9600,7.9,300.39,89100,6.66,0,1,7,10027.6,10027.6,9600,427.61,0,0,0,6477.33,0,4,6,0.8,1,4.04566
15075,15075,15075,16.24,368.52,39520,20.04,0,0,13,15279,15279,15075,204.02,0,0,0,15279,0,9,4,1,1,11.1899
25200,25200,25125,12.85,571.45,52000,21.58,0,0,8,5141.41,5126.11,2832.75,2308.66,0,0,0,571.45,1,11,5,0.8,1,13.1873
35000,35000,35000,21.48,956.35,130000,14.71,1,1,13,38668.3,38668.3,35000,3668.3,0,0,0,33886.6,0,8,2,0.4,0,8.82785
17000,17000,17000,10.99,556.48,65000,21.97,0,1,21,17456,17456,17000,456.03,0,0,0,16343.1,0,11,5,0.4,1,10.2735
16750,16750,16750,13.98,572.32,40000,20.41,0,0,15,4607.18,4607.18,3138.7,1439.86,28.62,0,0,1173.26,1,5,4,0.2,1,17.1696
20000,20000,19950,15.61,482.23,140000,16.78,1,0,23,21518.4,21464.6,20000,1518.44,0,0,0,125.21,0,3,4,0.8,0,4.1334
15000,15000,14950,12.85,504.33,48000,26.02,0,0,5,16676.2,16620.6,15000,1676.23,0,0,0,11128.6,0,3,5,0.8,1,12.6082
20000,20000,20000,12.85,672.44,56000,13.59,0,0,14,21394.3,21394.2,20000,1394.25,0,0,0,17359.6,0,3,5,0.8,1,14.4094
7000,7000,7000,17.57,251.56,65000,6.85,0,1,12,7670.3,7670.3,7000,670.3,0,0,0,6161.35,0,7,3,0.4,1,4.64418
8000,8000,8000,7.9,250.33,58000,18.39,2,0,7,8384.33,8384.33,8000,384.33,0,0,0,6632.42,0,4,6,0.8,0,5.17924
7500,7500,7500,10.99,245.51,60000,12.84,0,0,4,8058.63,8058.63,7500,558.63,0,0,0,6094.55,0,8,5,0.4,1,4.9102
5000,5000,5000,17.57,179.69,57500,14.01,0,2,15,5349.93,5349.93,5000,349.93,0,0,0,4631.89,0,10,3,0.4,1,3.75005
20000,20000,20000,7.62,623.23,72000,12.28,0,0,10,21384.3,21384.3,20000,1384.32,0,0,0,14531,0,4,6,0.6,1,10.3872
9550,9550,9500,9.67,306.68,120000,10.01,0,0,11,10174.6,10121.3,9550,624.57,0,0,0,7721.64,0,6,5,0.2,1,3.0668
18000,18000,17950,15.61,434.01,45000,22.48,2,0,11,2603.5,2596.27,1238.58,1364.92,0,0,0,434.01,1,11,4,0.8,0,11.5736
12000,12000,12000,22.4,334.17,100000,10.43,8,3,28,13312.3,13312.3,12000,1312.28,0,0,0,11641.6,0,1,2,0.6,0,4.01004
4400,4400,4400,16.24,155.22,33000,19.75,0,0,25,4887.79,4887.79,4400,487.79,0,0,0,3646.07,0,8,4,1,1,5.64436
2500,2500,2500,8.9,79.39,82300,13.94,0,4,9,2518.68,2518.68,2500,18.68,0,0,0,2518.91,0,4,6,1,1,1.15757
12000,12000,12000,12.85,403.47,100000,19.62,2,2,8,12726.2,12726.2,12000,726.2,0,0,0,10708.9,0,9,5,0.8,0,4.84164
9600,9600,9600,19.97,356.63,33500,23.15,7,2,12,10069.1,10069,9600,469.05,0,0,0,9356.56,0,11,3,1,0,12.7748
16000,16000,16000,14.98,380.48,90000,3.63,0,0,7,2663.1,2663.1,1313.48,1349.62,0,0,0,380.48,1,11,4,0.6,1,5.07307
4600,4600,4600,10.99,150.58,52288,13.3,0,0,10,4642.19,4642.19,4600,42.19,0,0,0,4642.55,0,11,5,0.4,1,3.45578
5000,5000,5000,19.22,183.84,63720,13.22,0,4,14,5592.55,5592.55,5000,592.55,0,0,0,4305.81,0,0,3,0.8,1,3.46215
7000,7000,7000,12.85,235.36,80000,4.37,1,0,8,7219.71,7219.71,7000,219.71,0,0,0,6748.99,0,1,5,0.8,0,3.5304
20000,20000,20000,7.9,625.81,52000,8.39,0,0,9,21457.4,21457.4,20000,1457.43,0,0,0,13948.3,0,1,6,0.8,1,14.4418
28000,28000,27950,12.85,941.41,130000,10.36,0,0,13,5611.08,5601.06,1289.93,592.75,0,3728.4,37.284,941.41,1,11,5,0.8,1,8.68994
22000,22000,21850,11.99,730.61,64200,13.23,1,0,9,23241.3,23082.9,22000,1241.32,0,0,0,19588.3,0,10,5,0.6,0,13.6563
15000,15000,14850,13.53,509.25,115000,19.35,3,0,7,15653,15496.4,15000,652.95,0,0,0,14126.3,0,11,5,1,0,5.31391
8400,8400,8400,14.47,289.02,41000,19.64,0,1,13,2023.09,2023.09,1362.58,660.51,0,0,0,289.02,1,6,4,0.4,1,8.45912
23000,23000,22900,12.85,773.31,120000,11.38,2,1,13,25388.6,25278.2,23000,2388.56,0,0,0,17655.7,0,3,5,0.8,0,7.7331
6500,6500,6500,18.25,235.81,48000,10.45,1,3,11,7311.94,7311.94,6500,811.94,0,0,0,5425.55,0,7,3,0.6,0,5.89525
5000,5000,5000,23.4,194.6,48000,24.55,1,2,12,1362.2,1362.2,720.78,641.42,0,0,0,194.6,1,0,2,1,0,4.865
6500,6500,6450,9.67,208.74,47000,18.87,0,0,12,7057.7,7003.41,6500,557.7,0,0,0,4761.76,0,7,5,0.2,1,5.32953
2000,2000,2000,23.4,56.85,55000,11.5,0,1,5,2039,2039,2000,39,0,0,0,2039,0,2,2,1,1,1.24036
15000,15000,15000,19.22,390.93,38000,24.77,0,2,16,15430,15430,15000,430.04,0,0,0,12039.1,0,4,3,0.8,1,12.3452
16000,16000,16000,19.97,423.64,142955,19.8,0,0,10,17049.1,17049.1,16000,1049.12,0,0,0,15778.3,0,11,3,1,1,3.55614
6500,6500,6450,12.85,218.55,98000,12.89,2,0,10,7245.78,7190.04,6499.95,745.83,0,0,0,4841.81,0,10,5,0.8,0,2.67612
15600,15600,15600,14.98,370.96,75000,17.42,0,5,9,17616.2,17616.2,15600,2016.18,0,0,0,13907.2,0,2,4,0.6,1,5.93536
4800,4800,4800,14.47,165.16,20000,4.56,0,0,8,5430.41,5430.41,4799.99,630.42,0,0,0,3613.67,0,1,4,0.4,1,9.9096
